Image,AnimalID,Slide,Object ID,Name,Class,Parent,ROI,Centroid X ¬µm,Centroid Y ¬µm,Num points,Length ¬µm
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,,,18859f25-b03c-4e8a-8853-79478f1a82be,Cartilage Length,Cartilage Length,Image,Polyline,299924.5,757566.2,,45211
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,,,7ad79c3a-58a2-40bd-bc1d-4b103bf6f149,Cartilage Length,Cartilage Length,Image,Polyline,229832.5,566726,,255898.9
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,,,c9e47381-c736-4bcc-8a06-4da646e3080e,PathAnnotationObject,,Image,Points,283035.4,606830.5,124,
ear_B31-2_11.18.21_100M_66dpw_3.tif - ear_B31-2_11.18.21_100M_66dpw_3.tif #1,,,af451be4-a0e1-49a4-b941-b18f08815450,Regenerated Length,Regenerated Length,Image,Polyline,142542.5,585823,,10007.5
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,d2f9f2ba-e49f-4dfe-8418-8a3949974f11,Regenerated Length,Regenerated Length,Image,Polyline,256216,876053.9,,987617.2
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,9e2698eb-e6fc-4a9f-9b97-610faa96cdad,Cartilage Length,Cartilage Length,Image,Polyline,276630.6,1286227.2,,44325.2
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,f4e25ca6-b645-46b9-92a5-ec83e9eeca1f,Cartilage Length,Cartilage Length,Image,Polyline,247182.5,1185367.4,,38459.1
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,bc699665-1f6a-479d-a3d6-bb1ddb3ae346,Cartilage Length,Cartilage Length,Image,Polyline,277366.8,1025243.3,,112275.1
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,aab22208-9f4c-4e18-ae8b-35b20a71c476,Cartilage Length,Cartilage Length,Image,Polyline,293108.2,704764.7,,112515.6
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,c4ab2791-c98e-49f8-a5d9-3902a9d87977,Cartilage Length,Cartilage Length,Image,Polyline,272283.5,522626.2,,114468.3
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,,,f5edb61b-5302-4c50-89d9-310d45a58519,Adipocytes,Adipocytes,Image,Points,242253.3,872388.7,731,
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,0f95b23a-263d-47cf-8563-2de324cb6d6f,Regenerated Length,Regenerated Length,Image,Polyline,267424.3,973767.3,,991885.5
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,b36414a2-6c8e-4f1d-8a40-dc6306159151,Cartilage Length,Cartilage Length,Image,Polyline,302309.4,1385341.7,,41124.9
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,ee31b97e-a650-467e-a3bd-07c775fdcce0,Cartilage Length,Cartilage Length,Image,Polyline,259687.8,1216245.3,,27812.1
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,89dee02f-5b73-45ec-ad90-3a80bceaa4a9,Cartilage Length,Cartilage Length,Image,Polyline,289437,1002706.8,,174881.8
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,a6398d86-9244-4cf5-87f2-1217fe2aa668,Cartilage Length,Cartilage Length,Image,Polyline,258366.2,558459.4,,123089
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,08053107-765c-4336-bb1a-cdc25d2fa264,Cartilage Length,Cartilage Length,Image,Polyline,269880,696953.6,,93071.6
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,46f766f1-3f28-42a8-a757-e97811f7536b,Cartilage Length,Cartilage Length,Image,Polyline,285631.4,787292.8,,31516.5
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,5ce9fd59-a8a4-4831-aafd-6eadea1cccb3,Cartilage Length,Cartilage Length,Image,Polyline,294897,878776,,29779.8
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,,,48f5e9e4-4220-4263-b0a5-0291782e8d2d,Adipocytes,Adipocytes,Image,Points,234224.2,939359.7,772,
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,,,43761bcf-e5a9-41cc-83a3-b200885cddd6,Regenerated Length,Regenerated Length,Image,Polyline,248547.3,927953.6,,613005.2
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,,,286c6349-10e6-4651-8e06-32a5227c5075,Cartilage Length,Cartilage Length,Image,Polyline,231548.1,1081431.3,,49384.7
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,,,2a74cb0e-3c30-463f-bbca-d2e188830de7,Cartilage Length,Cartilage Length,Image,Polyline,263270.2,955777.5,,125367.9
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,,,a2949dc2-524b-4d9c-bf02-7bfad91b27c9,Cartilage Length,Cartilage Length,Image,Polyline,280342.2,736376.3,,207514.2
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,,,1bf73356-0ba2-482d-9d4a-745764087cab,PathAnnotationObject,,Image,Points,218212.4,910088.5,352,
ear_B31-1_11.18.21_100M_66dpw_3.tif - ear_B31-1_11.18.21_100M_66dpw_3.tif #1,,,d78055ba-58c2-4143-ab51-7042a75b0d95,Regenerated Length,Regenerated Length,Image,Polyline,415253.7,254169.2,,61499.9
ear_B31-1_11.18.21_100M_66dpw_3.tif - ear_B31-1_11.18.21_100M_66dpw_3.tif #1,,,e03a6568-4965-40f8-9134-92ce17075b16,PathAnnotationObject,,Image,Points,,,0,
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,09abed41-532c-4444-b51b-4b10b8223c9d,Cartilage Length,Cartilage Length,Image,Polyline,357024.2,450608.1,,21031.3
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,803a2d5e-2fb1-4cc9-8827-ffddbf6efec3,Cartilage Length,Cartilage Length,Image,Polyline,338549.4,521210.6,,95856.2
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,96c8f9f1-ce44-4353-a0ba-769b87330f73,Cartilage Length,Cartilage Length,Image,Polyline,340159.6,700455.9,,180644.4
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,5e143628-97fb-42f5-b4b8-4200a1bf87d1,Cartilage Length,Cartilage Length,Image,Polyline,311484.8,934328.5,,190820.1
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,8c8a24d8-c438-4394-a9c1-6aa51d1bf176,Cartilage Length,Cartilage Length,Image,Polyline,204486.9,1150564.3,,125034.2
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,6d6e71b0-5e16-483e-8c47-7e1eae3f1fcf,Cartilage Length,Cartilage Length,Image,Polyline,190769,1302441.2,,116217.1
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,df30ecdc-845c-42e9-b66e-f7f091ee797d,Regenerated Length,Regenerated Length,Image,Polyline,294760.2,884126.3,,1175025.2
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,77921738-96b7-4710-8b09-16680f510cfa,Cartilage Length,Cartilage Length,Image,Polyline,362447.4,321853,,34229.6
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,43e3c7b7-0787-4816-99ed-32a65c73dc64,Cartilage Length,Cartilage Length,Image,Polyline,231905.7,1433265,,44005.5
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,,,89615fb5-aa62-40a5-a8be-3f6cf74782ff,Adipocytes,Adipocytes,Image,Points,242937.8,923073.1,577,
927693-1_7.jpg,927693-1,7,5db7b7c6-f69b-4dec-8a5a-f6425dfa10b7,Regenerated Length,Regenerated Length,Image,Polyline,649.97,485.73,,501.83
927693-1_7.jpg,927693-1,7,32304872-6707-46e3-aeed-df40844e14a5,Cartilage Length,Cartilage Length,Image,Polyline,650.19,481.95,,503.69
927693-1_7.jpg,927693-1,7,2e3e991e-e947-418e-96f9-df77730fed85,Adipocytes,Adipocytes,Image,Points,728.1,506.26,7,
927693-1_10.jpg,927693-1,10,f9ec3ddf-f773-4a48-bdb2-64f96b8c766a,Regenerated Length,Regenerated Length,Image,Polyline,619.92,562.14,,673.23
927693-1_10.jpg,927693-1,10,65248a0e-607e-4869-bec6-0059fe610283,Cartilage Length,Cartilage Length,Image,Polyline,392.15,492.27,,187.66
927693-1_10.jpg,927693-1,10,2d0e8b50-4fe4-4d4b-b8a3-ec5720121c0c,Cartilage Length,Cartilage Length,Image,Polyline,631,563.34,,205.34
927693-1_10.jpg,927693-1,10,68943064-296e-4ec9-88f0-b1a9037f5930,Cartilage Length,Cartilage Length,Image,Polyline,890.41,604.13,,110.47
927693-1_10.jpg,927693-1,10,ef0d6c56-289c-425a-ae61-9550e3340da7,PathAnnotationObject,,Image,Points,790.98,617.76,9,
927693-1_13.jpg,927693-1,,a9ca6a6c-41dd-4575-9fe6-fae9bf95277b,Cartilage Length,Cartilage Length,Image,Line,1067.6,719.12,,125.52
927693-1_13.jpg,927693-1,,7c8ae888-5c0c-49e5-8111-708448001b20,Cartilage Length,Cartilage Length,Image,Line,880.66,739.38,,59.21
927693-1_13.jpg,927693-1,,cc3299f1-02f8-4590-9c86-20ac96fdefab,Cartilage Length,Cartilage Length,Image,Line,622.62,692.12,,87.31
927693-1_13.jpg,927693-1,,9eae6d71-babc-480d-8a80-fb5bfd6c8ea1,Cartilage Length,Cartilage Length,Image,Line,499,661.99,,171.83
927693-1_13.jpg,927693-1,,620c0611-58e4-4be9-83ca-1f40094b43e6,Cartilage Length,Cartilage Length,Image,Line,321.89,598.63,,45.35
927693-1_13.jpg,927693-1,,3565d2eb-66f7-42eb-b720-f2dfdb5c86ac,Cartilage Length,Cartilage Length,Image,Line,203.99,532.66,,83.02
927693-1_13.jpg,927693-1,,18a6d32f-9d57-4105-a1bc-f36b8b047fcb,Regenerated Length,Regenerated Length,Image,Polyline,659.91,687.82,,1073.2
927693-1_13.jpg,927693-1,,fe790f3b-bca2-4a0d-b581-f498be447bce,Adipocytes,Adipocytes,Image,Points,684.79,718.94,35,
927693-1_16.jpg,927693-1,,36bcc2c8-53a0-452d-a214-14c9f124c997,Cartilage Length,Cartilage Length,Image,Line,175.36,618.14,,116.58
927693-1_16.jpg,927693-1,,8a4bc400-7743-41da-bb76-069a81a82e94,Cartilage Length,Cartilage Length,Image,Line,458.11,679.55,,207.8
927693-1_16.jpg,927693-1,,437ad574-30ac-40eb-8166-30e48b36c02f,Cartilage Length,Cartilage Length,Image,Line,610.48,687.88,,72.79
927693-1_16.jpg,927693-1,,cc46c2cf-555b-4c7e-8a24-05e3be2e2677,Cartilage Length,Cartilage Length,Image,Line,953.88,656.05,,167.8
927693-1_16.jpg,927693-1,,57d22f1c-fac1-495b-8d6c-f23157d32221,Cartilage Length,Cartilage Length,Image,Line,1195.5,535.51,,104.44
927693-1_16.jpg,927693-1,,b96e60fd-b46c-4d1d-8902-27053143e5ea,Regenerated Length,Regenerated Length,Image,Polyline,691.67,659.05,,1200.1
927693-1_16.jpg,927693-1,,424b376b-2730-4dab-84b1-1e3a8a831c33,PathAnnotationObject,,Image,Points,686.69,663.88,29,
927693-1_19.jpg,927693-1,,9631bb23-fa8c-4ac5-a00d-06be253a7fa6,Cartilage Length,Cartilage Length,Image,Line,181.17,439.71,,185.42
927693-1_19.jpg,927693-1,,f9f05720-c3cb-4a44-abcd-455d45abcc2d,Cartilage Length,Cartilage Length,Image,Line,554.99,574.19,,222.93
927693-1_19.jpg,927693-1,,2da45678-64ef-4738-bd2a-0b0ac41b45a2,Cartilage Length,Cartilage Length,Image,Line,1207.4,549.66,,220.93
927693-1_19.jpg,927693-1,,f67cb520-5a9e-4766-81d9-20a61aa9efe2,Cartilage Length,Cartilage Length,Image,Line,970.55,610.55,,271.17
927693-1_19.jpg,927693-1,,b3d15616-e923-4a64-9502-b4ae7da56055,Adipocytes,Adipocytes,Image,Points,693.26,583.93,20,
927693-1_22.jpg,927693-1,,72cd1c81-8e41-42ad-b006-8d2f9cd0202c,Cartilage Length,Cartilage Length,Image,Line,130.99,462.61,,115.85
927693-1_22.jpg,927693-1,,fdaa6482-e9ae-48da-8146-90643f5d575b,Cartilage Length,Cartilage Length,Image,Line,303.09,546.05,,99.51
927693-1_22.jpg,927693-1,,18de0020-b715-461d-b2b6-968741411c70,Cartilage Length,Cartilage Length,Image,Line,505.32,607.47,,69.69
927693-1_22.jpg,927693-1,,4c649b33-d580-4331-86b5-40d4e6408fef,Cartilage Length,Cartilage Length,Image,Line,631.65,618.48,,62.12
927693-1_22.jpg,927693-1,,35f61b8d-d1ee-4b66-bb8d-72d9c74f80d4,Cartilage Length,Cartilage Length,Image,Line,711.61,621.96,,51.63
927693-1_22.jpg,927693-1,,cbe6ca6f-a2f7-48fe-8582-921ce0a414a0,Cartilage Length,Cartilage Length,Image,Line,812.44,638.19,,124.52
927693-1_22.jpg,927693-1,,f80a1f48-9aef-4d57-8a43-9976a11270e6,Cartilage Length,Cartilage Length,Image,Line,961.94,648.04,,179.02
927693-1_22.jpg,927693-1,,a14e7ae6-d78b-44e0-819e-306e70ae59bb,Cartilage Length,Cartilage Length,Image,Line,1308.4,528.08,,91.1
927693-1_22.jpg,927693-1,,c38a6011-8977-4b12-918c-c488df8f36e5,Regenerated Length,Regenerated Length,Image,Polyline,712.41,602.26,,1344.6
927693-1_22.jpg,927693-1,,9bd2551b-9398-497e-b2f2-67c630b42c37,Adipocytes,Adipocytes,Image,Points,800.55,608.56,40,
957162-1_4.jpg,,,4dcb6786-0ebf-4693-9b68-a82578be0c42,Cartilage Length,Cartilage Length,Image,Line,931.83,1366.9,,75.86
957162-1_4.jpg,,,3c5f044a-4c14-494c-80b1-a745336b5788,Cartilage Length,Cartilage Length,Image,Line,949.36,1246.1,,81.89
957162-1_4.jpg,,,4c385105-27df-42e7-857c-66d1f815bfb1,Cartilage Length,Cartilage Length,Image,Line,939.71,1134.4,,125.38
957162-1_4.jpg,,,291ad409-5e00-4bfb-8524-f0d186d4f64b,Cartilage Length,Cartilage Length,Image,Line,962.21,822.94,,183.89
957162-1_4.jpg,,,19bbe429-8f84-43dc-9308-eb9a66fba8db,Cartilage Length,Cartilage Length,Image,Line,949.36,618.07,,115.71
957162-1_4.jpg,,,208388bb-c4e8-4107-9207-e4a49d384872,Cartilage Length,Cartilage Length,Image,Line,958.19,430.86,,135.22
957162-1_4.jpg,,,9523fb15-1012-4d41-bc23-3f58b078b439,Cartilage Length,Cartilage Length,Image,Line,944.89,222.22,,95.65
957162-1_4.jpg,,,d4809a9a-2ed8-463d-ad3b-17a39d7cba2e,Adipocytes,Adipocytes,Image,Points,955.87,994.35,44,
957162-1_4.jpg,,,80f353ea-6da1-4972-ab69-d4353a6d03c9,Regenerated Length,Regenerated Length,Image,Polyline,931.7,760.63,,1305
957162-1_7.jpg,,,6465acd7-c0df-4aa1-9a76-bd9da033a836,Cartilage Length,Cartilage Length,Image,Polyline,637.66,313.84,,53.76
957162-1_7.jpg,,,2c577ebb-2bea-4726-a854-17f1f203d188,Cartilage Length,Cartilage Length,Image,Polyline,657.94,455.37,,46.75
957162-1_7.jpg,,,d6fe5be2-8193-4db9-bdb1-472d31f22316,Cartilage Length,Cartilage Length,Image,Polyline,672.26,583.08,,103.16
957162-1_7.jpg,,,7566d078-9c9d-4576-a044-27b045a3c686,Cartilage Length,Cartilage Length,Image,Polyline,705.04,737.43,,61.43
957162-1_7.jpg,,,8b9537f2-5540-4a8c-b48a-20c9602b1d37,Cartilage Length,Cartilage Length,Image,Polyline,768.59,916.97,,155.89
957162-1_7.jpg,,,44a7d03c-86cc-407a-9ec0-c159b538a52e,Cartilage Length,Cartilage Length,Image,Polyline,861.92,1198.9,,95.03
957162-1_7.jpg,,,c0b8148e-4d4c-4f02-bdf2-4fb8b79ddd21,Cartilage Length,Cartilage Length,Image,Polyline,896.76,1459.4,,30.56
957162-1_7.jpg,,,9c81df60-dba0-476b-adf6-741cde15809d,Cartilage Length,Cartilage Length,Image,Polyline,811.46,1560.9,,185.45
957162-1_7.jpg,,,a1c82685-a653-45fd-97d9-4da17eb54450,Regenerated Length,Regenerated Length,Image,Polyline,780.61,938.47,,1577.8
957162-1_7.jpg,,,ada3a5ff-344b-4cb7-a9d8-853e5f200456,Adipocytes,Adipocytes,Image,Points,871.4,1224.9,71,
957162-1_10.png,,,6d0e8275-31ad-4b66-9fee-a8231ed0544b,Cartilage Length,Cartilage Length,Image,Line,856.98,1531.2,,129.99
957162-1_10.png,,,40e45c90-bab6-459b-b67b-204b3c7ead00,Cartilage Length,Cartilage Length,Image,Line,941.24,1468.5,,90.29
957162-1_10.png,,,c4bf06e6-0f32-4190-9f68-cd7aa8e78020,Cartilage Length,Cartilage Length,Image,Line,977.97,1364.1,,137.11
957162-1_10.png,,,c4e510c0-0bc6-4142-80aa-4c20b5d59f88,Cartilage Length,Cartilage Length,Image,Line,936.2,1095.5,,103.43
957162-1_10.png,,,0c2f5f5d-2182-4b26-ad6f-bf5e3b4746af,Cartilage Length,Cartilage Length,Image,Line,864.9,913.54,,94.77
957162-1_10.png,,,ba362f11-4415-4d3b-91dd-d115dbc44f50,Cartilage Length,Cartilage Length,Image,Line,801.53,760.86,,246.29
957162-1_10.png,,,840dd5d2-f18a-4f33-9de6-f44126f86f93,Cartilage Length,Cartilage Length,Image,Line,711.42,424.96,,394
957162-1_10.png,,,9f6c9f9d-2b17-4c23-a191-52a6589cbe8d,Cartilage Length,Cartilage Length,Image,Line,634.21,153.51,,108.72
957162-1_10.png,,,54b31eb1-5d0b-41ae-90a8-2b5a96d0513e,Regenerated Length,Regenerated Length,Image,Polyline,845.04,876.37,,1663.8
957162-1_10.png,,,79950cc2-bb97-44b7-8c85-2ccc2d493217,Adipocytes,Adipocytes,Image,Points,937.42,1200.5,111,
957162-1_13.jpg,,,07b8eaa2-185b-40d7-977b-44fa5b730754,Cartilage Length,Cartilage Length,Image,Line,219.13,1496.5,,102.25
957162-1_13.jpg,,,70d92c06-db52-4aaf-88e7-ec58b111f3a6,Cartilage Length,Cartilage Length,Image,Line,316.04,1526.8,,106.63
957162-1_13.jpg,,,d06fdbaa-c8cb-4524-9b45-f8aabd9d5637,Cartilage Length,Cartilage Length,Image,Line,397.81,1539.5,,49.33
957162-1_13.jpg,,,bbda4df5-4871-442d-83ae-08ae32d57db2,Cartilage Length,Cartilage Length,Image,Line,464.44,1528,,98.78
957162-1_13.jpg,,,d00fc4a5-d252-4939-bd1a-b873508df50c,Cartilage Length,Cartilage Length,Image,Line,693.88,1319.7,,37.94
957162-1_13.jpg,,,88fc7192-cbd0-474e-bc40-58fd947e594b,Cartilage Length,Cartilage Length,Image,Line,696.91,1222.2,,100.81
957162-1_13.jpg,,,8e42650e-59e2-4ab9-8a72-ec4bf33e876e,Cartilage Length,Cartilage Length,Image,Line,703.58,1150.1,,54.03
957162-1_13.jpg,,,f80d466a-7e97-48d2-bf6a-711173fb1fe2,Cartilage Length,Cartilage Length,Image,Line,703.21,1001.9,,49.82
957162-1_13.jpg,,,1c6db4f2-5bd9-4263-91a5-f41c021f98c7,Cartilage Length,Cartilage Length,Image,Line,698.31,916.24,,134.04
957162-1_13.jpg,,,e33f279a-7ad7-492b-8bec-67594c4d8449,Cartilage Length,Cartilage Length,Image,Line,706.99,748.49,,199.6
957162-1_13.jpg,,,a6ac9261-2f0a-4bd8-b14f-ce372f1ba93d,Cartilage Length,Cartilage Length,Image,Line,703.7,565.89,,95.41
957162-1_13.jpg,,,bdd46834-dda0-4848-ba94-cce70f62614c,Cartilage Length,Cartilage Length,Image,Line,709.94,255.03,,82.84
957162-1_13.jpg,,,25475496-03e4-4d02-abb8-478c64fdf8c2,Regenerated Length,Regenerated Length,Image,Polyline,625.87,1038.6,,1832.5
957162-1_13.jpg,,,2296bc2d-5497-467c-ba29-7bfecb1b9e62,Adipocytes,Adipocytes,Image,Points,573.82,1366.3,95,
957162-1_16.jpg,,,034c58ad-506c-4620-b680-b4fc20c1cdeb,Cartilage Length,Cartilage Length,Image,Line,107.29,889.36,,104.87
957162-1_16.jpg,,,2e5ed54b-3771-415f-9706-aa281d973cc2,Cartilage Length,Cartilage Length,Image,Line,97.98,1072.1,,160.72
957162-1_16.jpg,,,35901225-6911-4d01-a3dc-139db0fbd182,Cartilage Length,Cartilage Length,Image,Line,131.79,1160.8,,68.81
957162-1_16.jpg,,,700be670-87ea-433a-ac3a-bc6be738103d,Cartilage Length,Cartilage Length,Image,Line,200.39,1159.4,,74.18
957162-1_16.jpg,,,21c2932e-2074-48e3-8212-20a5686839cf,Cartilage Length,Cartilage Length,Image,Line,293,1171.1,,116.85
957162-1_16.jpg,,,ccaf88b2-8cc4-4dee-a687-3f55d31f224b,Cartilage Length,Cartilage Length,Image,Line,384.63,1261.3,,152.45
957162-1_16.jpg,,,d8888e24-d6bd-4bf8-aa74-64a3d03781ee,Cartilage Length,Cartilage Length,Image,Line,489.5,1349,,136.98
957162-1_16.jpg,,,f812487d-aa0e-4d51-978c-300d88fbd107,Cartilage Length,Cartilage Length,Image,Line,643.36,1292.1,,233.17
957162-1_16.jpg,,,69dfd06b-6ad3-4919-b97a-7e2941f02798,Cartilage Length,Cartilage Length,Image,Line,814.86,1062.8,,140.31
957162-1_16.jpg,,,b5f4774f-ec16-44c5-a720-e60d018275d0,Cartilage Length,Cartilage Length,Image,Line,798.69,823.21,,198
957162-1_16.jpg,,,0c37c0a8-a5c0-49b1-af72-c0c182d2b69d,Cartilage Length,Cartilage Length,Image,Line,791.32,646.94,,26.79
957162-1_16.jpg,,,ab1a72e9-fdd2-4c00-a553-9662f8673f15,Cartilage Length,Cartilage Length,Image,Line,774.56,537.41,,41.58
957162-1_16.jpg,,,fd89e21a-6df0-441b-a2c2-db80c66c85f5,Regenerated Length,Regenerated Length,Image,Polyline,539.52,918.65,,1985.5
957162-1_16.jpg,,,b663ba6b-5e67-4f61-a7c8-37ba0be64a25,Adipocytes,Adipocytes,Image,Points,425.25,1294.2,177,
957162-1_19.jpg,,,ba4668bd-0bc0-418c-8707-1b35605a51d0,Cartilage Length,Cartilage Length,Image,Line,298.57,1289.3,,172.41
957162-1_19.jpg,,,fdace9e1-6462-419c-b2c1-48d908241d46,Cartilage Length,Cartilage Length,Image,Line,237.83,1446.4,,95.66
957162-1_19.jpg,,,00de02ad-0cff-4fd7-8180-d0ced99c664e,Cartilage Length,Cartilage Length,Image,Line,410.67,1565.2,,292.93
